OMIM	efo_uri	efo_label
269700	http://www.orpha.net/ORDO/Orphanet_528	Berardinelli-Seip congenital lipodystrophy
608594	http://www.orpha.net/ORDO/Orphanet_528	Berardinelli-Seip congenital lipodystrophy
611705	http://www.orpha.net/ORDO/Orphanet_289377	Early-onset myopathy with fatal cardiomyopathy
617282	http://purl.obolibrary.org/obo/MONDO_0015003	dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities
617916	http://www.orpha.net/ORDO/Orphanet_385	Neurodegeneration with brain iron accumulation
605280	http://www.orpha.net/ORDO/Orphanet_100994	Autosomal dominant spastic paraplegia type 13
203330	http://www.orpha.net/ORDO/Orphanet_94090	Pseudohypoparathyroidism type 2
608673	http://www.orpha.net/ORDO/Orphanet_99945	Autosomal dominant Charcot-Marie-Tooth disease type 2L
612916	http://www.orpha.net/ORDO/Orphanet_217017	Zechi-Ceide syndrome
617364	http://purl.obolibrary.org/obo/MONDO_0044303	congenital heart defects and ectodermal dysplasia
616280	http://www.orpha.net/ORDO/Orphanet_397735	Autosomal dominant Charcot-Marie-Tooth disease type 2 due to MARS mutation
231530	http://www.orpha.net/ORDO/Orphanet_309127	3-hydroxyacyl-CoA dehydrogenase deficiency
615376	http://www.orpha.net/ORDO/Orphanet_369867	Autosomal recessive intermediate Charcot-Marie-Tooth disease type C
137270	http://www.orpha.net/ORDO/Orphanet_2069	Gastrocutaneous syndrome
615552	http://www.orpha.net/ORDO/Orphanet_391392	Familial episodic pain syndrome with predominantly lower limb involvement
616214	http://www.ebi.ac.uk/efo/EFO_0009650	hyperproinsulinemia
202110	http://www.orpha.net/ORDO/Orphanet_90793	Congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency
215470	http://www.orpha.net/ORDO/Orphanet_1180	Ataxia - hypogonadism - choroidal dystrophy
162300	http://www.orpha.net/ORDO/Orphanet_653	Multiple endocrine neoplasia type 2
171400	http://www.orpha.net/ORDO/Orphanet_653	Multiple endocrine neoplasia type 2
155240	http://www.orpha.net/ORDO/Orphanet_653	Multiple endocrine neoplasia type 2
263540	http://www.orpha.net/ORDO/Orphanet_2916	Postaxial polydactyly - dental and vertebral anomalies
201470	http://www.orpha.net/ORDO/Orphanet_26792	Short chain acyl-CoA dehydrogenase deficiency
615715	http://www.orpha.net/ORDO/Orphanet_401764	Pancytopenia-developmental delay syndrome
617561	http://purl.obolibrary.org/obo/MONDO_0060510	Cohen-Gibson syndrome
271700	http://www.orpha.net/ORDO/Orphanet_1856	Spondyloperipheral dysplasia - short ulna
611126	http://www.orpha.net/ORDO/Orphanet_99901	Acyl-CoA dehydrogenase 9 deficiency
304150	http://www.orpha.net/ORDO/Orphanet_198	Occipital horn syndrome
300912	http://www.orpha.net/ORDO/Orphanet_85277	X-linked intellectual disability, Cantagrel type
151900	http://www.orpha.net/ORDO/Orphanet_199276	Familial multiple lipomatosis
617452	http://purl.obolibrary.org/obo/MONDO_0044319	intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies
135150	http://www.orpha.net/ORDO/Orphanet_122	Birt-Hogg-Dubé syndrome
613092	http://www.orpha.net/ORDO/Orphanet_217330	Hyperuricemia - anemia - renal failure
256450	http://www.orpha.net/ORDO/Orphanet_79643	Autosomal recessive hyperinsulinism due to SUR1 deficiency
207410	http://www.orpha.net/ORDO/Orphanet_83	Antley-Bixler syndrome
616247	http://purl.obolibrary.org/obo/MONDO_0014548	long QT syndrome 14
613630	http://purl.obolibrary.org/obo/MONDO_0013334	cocoon syndrome
248200	http://www.orpha.net/ORDO/Orphanet_827	Stargardt disease
603786	http://www.orpha.net/ORDO/Orphanet_827	Stargardt disease
600110	http://www.orpha.net/ORDO/Orphanet_827	Stargardt disease
200600	http://www.orpha.net/ORDO/Orphanet_932	Achondrogenesis
200610	http://www.orpha.net/ORDO/Orphanet_932	Achondrogenesis
600972	http://www.orpha.net/ORDO/Orphanet_932	Achondrogenesis
229045	http://www.ebi.ac.uk/efo/EFO_0007275	focal epithelial hyperplasia
200150	http://www.orpha.net/ORDO/Orphanet_2388	Choreoacanthocytosis
616239	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
616672	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
615917	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
615918	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
616045	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
616198	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
616430	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
616539	http://www.orpha.net/ORDO/Orphanet_223713	Mitochondrial oxidative phosphorylation disorder
615945	http://www.orpha.net/ORDO/Orphanet_363710	Spinocerebellar ataxia type 37
612376	http://www.ebi.ac.uk/efo/EFO_0000224	acute promyelocytic leukemia
613676	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
616171	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
616777	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
606744	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
613823	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
615807	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
617253	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
210600	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
600546	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
614728	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
608664	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
103780	http://www.ebi.ac.uk/efo/EFO_0003829	alcohol dependence
300049	http://www.orpha.net/ORDO/Orphanet_98892	Periventricular nodular heterotopia
617201	http://www.orpha.net/ORDO/Orphanet_98892	Periventricular nodular heterotopia
612881	http://www.orpha.net/ORDO/Orphanet_98892	Periventricular nodular heterotopia
608098	http://www.orpha.net/ORDO/Orphanet_98892	Periventricular nodular heterotopia
618185	http://www.orpha.net/ORDO/Orphanet_98892	Periventricular nodular heterotopia
615544	http://www.orpha.net/ORDO/Orphanet_98892	Periventricular nodular heterotopia
608097	http://www.orpha.net/ORDO/Orphanet_98892	Periventricular nodular heterotopia
300049	http://www.orpha.net/ORDO/Orphanet_2149	Nodular neuronal heterotopia
612881	http://www.orpha.net/ORDO/Orphanet_2149	Nodular neuronal heterotopia
608098	http://www.orpha.net/ORDO/Orphanet_2149	Nodular neuronal heterotopia
615544	http://www.orpha.net/ORDO/Orphanet_2149	Nodular neuronal heterotopia
608097	http://www.orpha.net/ORDO/Orphanet_2149	Nodular neuronal heterotopia
614115	http://www.orpha.net/ORDO/Orphanet_280640	Occipital pachygyria and polymicrogyria
120200	http://www.orpha.net/ORDO/Orphanet_194	Ocular coloboma
216820	http://www.orpha.net/ORDO/Orphanet_194	Ocular coloboma
164745	http://www.orpha.net/ORDO/Orphanet_2733	Omodysplasia
258315	http://www.orpha.net/ORDO/Orphanet_2733	Omodysplasia
618187	http://purl.obolibrary.org/obo/MONDO_0001967	gonadal dysgenesis
618078	http://purl.obolibrary.org/obo/MONDO_0001967	gonadal dysgenesis
618117	http://purl.obolibrary.org/obo/MONDO_0001967	gonadal dysgenesis
618154	http://www.orpha.net/ORDO/Orphanet_2136	Hennekam syndrome
616006	http://www.orpha.net/ORDO/Orphanet_2136	Hennekam syndrome
235510	http://www.orpha.net/ORDO/Orphanet_2136	Hennekam syndrome
613120	http://www.orpha.net/ORDO/Orphanet_130	Brugada syndrome
616399	http://www.orpha.net/ORDO/Orphanet_130	Brugada syndrome
611876	http://www.orpha.net/ORDO/Orphanet_130	Brugada syndrome
612838	http://www.orpha.net/ORDO/Orphanet_130	Brugada syndrome
611875	http://www.orpha.net/ORDO/Orphanet_130	Brugada syndrome
611777	http://www.orpha.net/ORDO/Orphanet_130	Brugada syndrome
613123	http://www.orpha.net/ORDO/Orphanet_130	Brugada syndrome
613119	http://www.orpha.net/ORDO/Orphanet_130	Brugada syndrome
601144	http://www.orpha.net/ORDO/Orphanet_130	Brugada syndrome
200990	http://www.orpha.net/ORDO/Orphanet_36	Acrocallosal syndrome
617816	http://www.orpha.net/ORDO/Orphanet_309515	Disorder of glycosphingolipid and glycosylphosphatidylinositol anchor glycosylation
611867	http://www.orpha.net/ORDO/Orphanet_261330	Distal 22q11.2 microdeletion syndrome
190330	http://purl.obolibrary.org/obo/MONDO_0008593	trichomegaly
183086	http://www.orpha.net/ORDO/Orphanet_98758	Spinocerebellar ataxia type 6
214900	http://www.orpha.net/ORDO/Orphanet_1414	Cholestasis-lymphedema syndrome
136300	http://www.orpha.net/ORDO/Orphanet_2047	Flynn-Aird syndrome
250850	http://www.orpha.net/ORDO/Orphanet_168598	Brain demyelination due to methionine adenosyltransferase deficiency
224800	http://www.orpha.net/ORDO/Orphanet_1883	Ectodermal dysplasia - sensorineural deafness
300423	http://www.orpha.net/ORDO/Orphanet_93952	X-linked intellectual disability, Hedera type
615290	http://www.orpha.net/ORDO/Orphanet_363447	Autosomal dominant childhood-onset proximal spinal muscular atrophy
158600	http://www.orpha.net/ORDO/Orphanet_363447	Autosomal dominant childhood-onset proximal spinal muscular atrophy
200995	http://www.orpha.net/ORDO/Orphanet_221054	Acrocephalopolydactyly
125600	http://www.ebi.ac.uk/efo/EFO_1000686	dermatosis papulosa nigra
167300	http://www.ebi.ac.uk/efo/EFO_1000249	Extramammary Paget Disease
216360	http://www.orpha.net/ORDO/Orphanet_1454	Joubert syndrome with hepatic defect
106600	http://www.orpha.net/ORDO/Orphanet_99798	Oligodontia
613097	http://www.orpha.net/ORDO/Orphanet_99798	Oligodontia
604625	http://www.orpha.net/ORDO/Orphanet_99798	Oligodontia
610926	http://www.orpha.net/ORDO/Orphanet_99798	Oligodontia
150400	http://www.orpha.net/ORDO/Orphanet_99798	Oligodontia
313500	http://www.orpha.net/ORDO/Orphanet_99798	Oligodontia
617073	http://www.orpha.net/ORDO/Orphanet_99798	Oligodontia
616724	http://www.orpha.net/ORDO/Orphanet_99798	Oligodontia
125490	http://www.orpha.net/ORDO/Orphanet_166260	Dentinogenesis imperfecta type 2
605594	http://www.orpha.net/ORDO/Orphanet_166260	Dentinogenesis imperfecta type 2
601370	http://www.orpha.net/ORDO/Orphanet_2163	Holoprosencephaly - craniosynostosis
608643	http://www.orpha.net/ORDO/Orphanet_35708	Aromatic L-amino acid decarboxylase deficiency
617516	http://purl.obolibrary.org/obo/MONDO_0054591	Stankiewicz-Isidor syndrome
612932	http://www.orpha.net/ORDO/Orphanet_99849	Glycogen storage disease due to muscle beta-enolase deficiency
205400	http://www.orpha.net/ORDO/Orphanet_31150	Tangier disease
123790	http://www.orpha.net/ORDO/Orphanet_1555	Cutis gyrata - acanthosis nigricans - craniosynostosis
253270	http://www.orpha.net/ORDO/Orphanet_79242	Holocarboxylase synthetase deficiency
266200	http://www.orpha.net/ORDO/Orphanet_766	Hemolytic anemia due to red cell pyruvate kinase deficiency
602111	http://www.orpha.net/ORDO/Orphanet_1040	Metaphyseal anadysplasia
613073	http://www.orpha.net/ORDO/Orphanet_1040	Metaphyseal anadysplasia
248510	http://www.orpha.net/ORDO/Orphanet_118	Beta-mannosidosis
309548	http://www.orpha.net/ORDO/Orphanet_100973	FRAXE intellectual disability
166700	http://www.orpha.net/ORDO/Orphanet_1306	Buschke-Ollendorff syndrome
175860	http://www.orpha.net/ORDO/Orphanet_79502	Punctate palmoplantar keratoderma type 2
618148	http://purl.obolibrary.org/obo/MONDO_0029144	extraoral halitosis due to methanethiol oxidase deficiency
614665	http://www.orpha.net/ORDO/Orphanet_314376	Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency
103920	http://www.ebi.ac.uk/efo/EFO_0007140	allergic bronchopulmonary aspergillosis
616004	http://www.orpha.net/ORDO/Orphanet_98881	Familial dysfibrinogenemia
168300	http://www.orpha.net/ORDO/Orphanet_684	Paramyotonia congenita of Von Eulenburg
600775	http://www.orpha.net/ORDO/Orphanet_35093	Isolated scaphocephaly
123100	http://www.orpha.net/ORDO/Orphanet_35093	Isolated scaphocephaly
615529	http://www.orpha.net/ORDO/Orphanet_35093	Isolated scaphocephaly
207780	http://www.orpha.net/ORDO/Orphanet_1133	AREDYLD syndrome
101800	http://www.orpha.net/ORDO/Orphanet_950	Acrodysostosis
614613	http://www.orpha.net/ORDO/Orphanet_950	Acrodysostosis
601954	http://www.orpha.net/ORDO/Orphanet_34514	Autosomal recessive limb-girdle muscular dystrophy type 2G
268800	http://www.orpha.net/ORDO/Orphanet_796	Sandhoff disease
609313	http://www.orpha.net/ORDO/Orphanet_171851	MEDNIK syndrome
101600	http://www.orpha.net/ORDO/Orphanet_710	Pfeiffer syndrome
609056	http://www.orpha.net/ORDO/Orphanet_171714	Amish infantile epilepsy syndrome
617157	http://purl.obolibrary.org/obo/MONDO_0014944	short stature-brachydactyly-obesity-global developmental delay syndrome
614253	http://www.orpha.net/ORDO/Orphanet_171836	Amelogenesis imperfecta and gingival hyperplasia syndrome
604536	http://www.orpha.net/ORDO/Orphanet_158668	Epidermolysis bullosa simplex due to plakophilin deficiency
618264	http://www.orpha.net/ORDO/Orphanet_238722	Familial congenital mirror movements
616059	http://www.orpha.net/ORDO/Orphanet_238722	Familial congenital mirror movements
614508	http://www.orpha.net/ORDO/Orphanet_238722	Familial congenital mirror movements
157600	http://www.orpha.net/ORDO/Orphanet_238722	Familial congenital mirror movements
300867	http://www.orpha.net/ORDO/Orphanet_2322	Kabuki syndrome
147920	http://www.orpha.net/ORDO/Orphanet_2322	Kabuki syndrome
615395	http://www.orpha.net/ORDO/Orphanet_352563	Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency
130650	http://www.orpha.net/ORDO/Orphanet_116	Beckwith-Wiedemann syndrome
614224	http://www.orpha.net/ORDO/Orphanet_284247	Familial retinal arterial macroaneurysm
606752	http://www.ebi.ac.uk/efo/EFO_0007132	acute hemorrhagic leukoencephalitis
613744	http://www.orpha.net/ORDO/Orphanet_280763	Severe intellectual disability and progressive spastic paraplegia
614067	http://www.orpha.net/ORDO/Orphanet_280763	Severe intellectual disability and progressive spastic paraplegia
612936	http://www.orpha.net/ORDO/Orphanet_280763	Severe intellectual disability and progressive spastic paraplegia
614066	http://www.orpha.net/ORDO/Orphanet_280763	Severe intellectual disability and progressive spastic paraplegia
300148	http://www.orpha.net/ORDO/Orphanet_85282	MEHMO syndrome
608572	http://www.orpha.net/ORDO/Orphanet_1200	Choanal atresia-deafness-cardiac defects-dysmorphism syndrome
615547	http://www.orpha.net/ORDO/Orphanet_398069	Prader-Willi syndrome due to point mutation
203340	http://www.orpha.net/ORDO/Orphanet_2513	Microcephaly - albinism - digital anomalies
140850	http://www.orpha.net/ORDO/Orphanet_2124	Cavernous hemangiomas of face - supraumbilical midline raphe
300555	http://www.orpha.net/ORDO/Orphanet_93623	Dent disease type 2
209950	http://www.orpha.net/ORDO/Orphanet_319569	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency
612098	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
613875	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
601493	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
613874	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
613251	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
115197	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
613873	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
613255	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
618052	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
613765	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
613838	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
192600	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
613876	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
608751	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
613690	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
600858	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
115196	http://www.ebi.ac.uk/efo/EFO_0000538	hypertrophic cardiomyopathy
608406	http://www.orpha.net/ORDO/Orphanet_52047	Braddock syndrome
617912	http://purl.obolibrary.org/obo/MONDO_0060663	congenital heart defects, multiple types, 5
301790	http://www.orpha.net/ORDO/Orphanet_85297	X-linked spinocerebellar ataxia type 3
604335	http://www.ebi.ac.uk/efo/EFO_1001147	reflex sympathetic dystrophy
607341	http://www.orpha.net/ORDO/Orphanet_268994	Isolated focal cortical dysplasia type II
144700	http://purl.obolibrary.org/obo/MONDO_0007763	nonpapillary renal cell carcinoma
219200	http://www.orpha.net/ORDO/Orphanet_357058	Autosomal recessive cutis laxa type 2A
278250	http://www.orpha.net/ORDO/Orphanet_357058	Autosomal recessive cutis laxa type 2A
608184	http://www.orpha.net/ORDO/Orphanet_101091	Hyper-IgM syndrome type 4
608184	http://www.orpha.net/ORDO/Orphanet_183666	Hyper-IgM syndrome without susceptibility to opportunistic infections
608106	http://www.orpha.net/ORDO/Orphanet_183666	Hyper-IgM syndrome without susceptibility to opportunistic infections
605258	http://www.orpha.net/ORDO/Orphanet_183666	Hyper-IgM syndrome without susceptibility to opportunistic infections
225790	http://www.orpha.net/ORDO/Orphanet_221126	Fowler syndrome
173600	http://www.orpha.net/ORDO/Orphanet_2903	Familial spontaneous pneumothorax
254500	http://www.orpha.net/ORDO/Orphanet_85443	AL amyloidosis
615518	http://www.orpha.net/ORDO/Orphanet_228000	Idiopathic CD4 lymphocytopenia
615425	http://www.orpha.net/ORDO/Orphanet_89838	KRT14-related epidermolysis bullosa simplex
601001	http://www.orpha.net/ORDO/Orphanet_89838	KRT14-related epidermolysis bullosa simplex
208400	http://www.orpha.net/ORDO/Orphanet_93	Aspartylglucosaminuria
610498	http://www.orpha.net/ORDO/Orphanet_254920	Combined oxidative phosphorylation defect type 2
226650	http://www.orpha.net/ORDO/Orphanet_89840	Junctional epidermolysis bullosa, non-Herlitz type
266255	http://www.orpha.net/ORDO/Orphanet_3270	Radio-ulnar synostosis - intellectual disability - hypotonia
268220	http://www.ebi.ac.uk/efo/EFO_0000248	alveolar rhabdomyosarcoma
617760	http://purl.obolibrary.org/obo/MONDO_0054695	myopathy, centronuclear, 6, with fiber-type disproportion
